index,genome,fitness
0,01111100100010101000101000101101011111000111000110,0.94
1,01111100100010101000101000101101011111000111000110,0.94
2,01111100100010101000101000101101011111001111000010,0.94
3,01111100100010101000101000101101011111001101000110,0.94
4,01111100100010101000101000101101011111000111000110,0.94
5,01111100100010101000101000101101011111001111000010,0.94
6,01111100100010101000101000101101011111001101000110,0.94
7,01110100100010101000101000101101011111000111000010,0.94
8,01111100100010101000101000101101011111000111000110,0.94
9,01111100100010101000101000101101011111001111000010,0.94
10,01111100100010101000101000101101011111000111000110,0.94
11,01111100100010101000101000101101011111001101000110,0.94
12,01111100100010101000101000101101011111001101000110,0.94
13,01111100100010101000101000101101011111001111000010,0.94
14,01111100100010101000101000101101011111001111000010,0.94
15,01111100100010101000101000101101011111001111000010,0.94
16,01111100100010101000101000101101011111000111000110,0.94
17,01111100100010101000101000101101011111001111000010,0.94
18,01111100100010101000101000101101011111001111000010,0.94
19,01111100100010101000101000101101011111001101000110,0.94
20,01111100100010101000101000101101011111001111000010,0.94
21,01111100100010101000101000101101011111000111000110,0.94
22,01111100100010101000101000101101011111001101000110,0.94
23,01111100100010101000101000101101011111001101000110,0.94
24,01111100100010101000101000101101011111001111000010,0.94
25,01111100100010101000101000101101011111001111000010,0.94
26,01111100100010101000101000101101011111001111000010,0.94
27,01111100100010101000101000101101011111000111000110,0.94
28,01111100100010101000101000101101011111001111000010,0.94
29,01111100100010101000101000101101011111000111000110,0.94
30,01111100100010101000101000101101011111001111000010,0.94
31,01111100100010101000101000101101011111001111000010,0.94
32,01111100100010101000101000101101011111001101000110,0.94
33,01111100100010101000101000101101011111001101000110,0.94
34,01111100100010101000101000101101011111000111000110,0.94
35,01111100100010101000101000101101011111001101000110,0.94
36,01111100100010101000101000101101011111001111000010,0.94
37,01111100100010101000101000101101011111001111000010,0.94
38,01111100100010101000101000101101011111001111000010,0.94
39,01111100100010101000101000101101011111001101000110,0.94
40,01111100100010101000101000101101011111001111000010,0.94
41,01111100100010101000101000101101011111001111000010,0.94
42,01111100100010101000101000101101011111001111000010,0.94
43,01111100100010101000101000101101011111001101000110,0.94
44,01111100100010101000101000101101011111000111000110,0.94
45,01111100100010101000101000101101011111000111000110,0.94
46,01111100100010101000101000101101011111001111000010,0.94
47,01111100100010101000101000101101011111001111000010,0.94
48,01111100100010101000101000101101011111001101000110,0.94
49,01111100100010101000101000101101011111001111000010,0.94
50,01111100100010101000101000101101011111001111000010,0.94
51,01111100100010101000101000101101011111001111000010,0.94
52,01111100100010101000101000101101011111000111000110,0.94
53,01111100100010101000101000101101011111000111000110,0.94
54,01111100100010101000101000101101011111000111000110,0.94
55,01111100100010101000101000101101011111001111000010,0.94
56,01111100100010101000101000101101011111001101000110,0.94
57,01111100100010101000101000101101011111000111000110,0.94
58,01111100100010101000101000101101011111001111000010,0.94
59,01111100100010101000101000101101011111001101000110,0.94
60,01111100100010101000101000101101011111001111000010,0.94
61,01111100100010101000101000101101011111000111000110,0.94
62,01111100100010101000101000101101011111000111000110,0.94
63,01111100100010101000101000101101011111001111000010,0.94
64,01111100100010101000101000101101011111001111000010,0.94
65,01111100100010101000101000101101011111001101000110,0.94
66,01111100100010101000101000101101011111001111000010,0.94
67,01111100100010101000101000101101011111001111000010,0.94
68,01111100100010101000101000101101011111001111000010,0.94
69,01111100100010101000101000101101011111001101000110,0.94
70,01111100100010101000101000101101011111001111000010,0.94
71,01111100100010101000101000101101011111001111000010,0.94
72,01111100100010101000101000101101011111000111000110,0.94
73,01111100100010101000101000101101011111001111000010,0.94
74,01111100100010101000101000101101011111000111000110,0.94
75,01111100100010101000101000101101011111001111000010,0.94
76,01111100100010101000101000101101011111001111000010,0.94
77,01111100100010101000101000101101011111001111000010,0.94
78,01111100100010101000101000101101011111000111000110,0.94
79,01111100100010101000101000101101011111001111000010,0.94
80,01110100100010101000101000101101011111001101000110,0.92
81,01110100100010101000101000101101011111001111000010,0.92
82,01110100100010101000101000101101011111001111000010,0.92
83,01110100100010101000101000101101011111001111000010,0.92
84,01110100100010101000101000101101011111001111000010,0.92
85,01110100100010101000101000101101011111001111000010,0.92
86,01110100100010101000101000101101011111000111000110,0.92
87,01110100100010101000101000101101011111001111000010,0.92
88,01110100100010101000101000101101011111001111000010,0.92
89,01110100100010101000101000101101011111000111000110,0.92
90,01110100100010101000101000101101011111001111000010,0.92
91,01110100100010101000101000101101011111001111000010,0.92
92,01110100100010101000101000101101011111000111000110,0.92
93,01110100100010101000101000101101011111001101000110,0.92
94,01110100100010101000101000101101011111001111000010,0.92
95,01110100100010101000101000101101011111001111000010,0.92
96,01110100100010101000101000101101011111001111000010,0.92
97,01110100100010101000101000101101011111001111000010,0.92
98,01110100100010101000101000101101011111001101000110,0.92
99,01110100100010101000101000101101011111001111000010,0.92
